Case;VehCat;Year;TrafficScenario;Component;RoadCat;AmbientCondPattern;EFA_weighted;EFA_km_weighted;EFA_WTT_weighted;EFA_WTT_km_weighted;EFA_WTW_weighted;EFA_WTW_km_weighted
2020ColdAverage[4.1];HGV;2020;REF D HB41;CH4;Urban;TØ,6-7h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CH4;Urban;TØ,7-8h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CH4;Urban;TØ,8-9h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CH4;Urban;TØ,9-10h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CH4;Urban;TØ,10-11h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CH4;Urban;TØ,11-12h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CH4;Urban;TØ,>12h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CH4;Urban;TØ,0-1h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CH4;Urban;TØ,1-2h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CH4;Urban;TØ,2-3h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CH4;Urban;TØ,3-4h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CH4;Urban;TØ,4-5h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CH4;Urban;TØ,5-6h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CH4;Urban;TØ,6-7h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CH4;Urban;TØ,7-8h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CH4;Urban;TØ,8-9h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CH4;Urban;TØ,9-10h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CH4;Urban;TØ,10-11h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CH4;Urban;TØ,11-12h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CH4;Urban;TØ,>12h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;NMHC;Urban;TØ,0-1h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;NMHC;Urban;TØ,1-2h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;NMHC;Urban;TØ,2-3h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;NMHC;Urban;TØ,3-4h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;NMHC;Urban;TØ,4-5h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;NMHC;Urban;TØ,5-6h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;NMHC;Urban;TØ,6-7h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;NMHC;Urban;TØ,7-8h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;NMHC;Urban;TØ,8-9h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;NMHC;Urban;TØ,9-10h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;NMHC;Urban;TØ,10-11h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;NMHC;Urban;TØ,11-12h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;NMHC;Urban;TØ,>12h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;NMHC;Urban;TØ,0-1h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;NMHC;Urban;TØ,1-2h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;NMHC;Urban;TØ,2-3h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;NMHC;Urban;TØ,3-4h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;NMHC;Urban;TØ,4-5h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;NMHC;Urban;TØ,5-6h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;NMHC;Urban;TØ,6-7h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;NMHC;Urban;TØ,7-8h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;NMHC;Urban;TØ,8-9h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;NMHC;Urban;TØ,9-10h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;NMHC;Urban;TØ,10-11h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;NMHC;Urban;TØ,11-12h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;NMHC;Urban;TØ,>12h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,0-1h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,1-2h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,2-3h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,3-4h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,4-5h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,5-6h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,6-7h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,7-8h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,8-9h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,9-10h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,10-11h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,11-12h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,>12h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,0-1h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,1-2h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,2-3h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,3-4h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,4-5h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,5-6h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,6-7h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,7-8h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,8-9h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,9-10h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,10-11h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,11-12h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,>12h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;SO2;Urban;TØ,0-1h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;SO2;Urban;TØ,1-2h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;SO2;Urban;TØ,2-3h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;SO2;Urban;TØ,3-4h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;SO2;Urban;TØ,4-5h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;SO2;Urban;TØ,5-6h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;SO2;Urban;TØ,6-7h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;SO2;Urban;TØ,7-8h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;SO2;Urban;TØ,8-9h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;SO2;Urban;TØ,9-10h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;SO2;Urban;TØ,10-11h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;SO2;Urban;TØ,11-12h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;SO2;Urban;TØ,>12h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;SO2;Urban;TØ,0-1h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;SO2;Urban;TØ,1-2h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;SO2;Urban;TØ,2-3h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;SO2;Urban;TØ,3-4h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;SO2;Urban;TØ,4-5h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;SO2;Urban;TØ,5-6h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;SO2;Urban;TØ,6-7h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;SO2;Urban;TØ,7-8h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;SO2;Urban;TØ,8-9h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;SO2;Urban;TØ,9-10h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;SO2;Urban;TØ,10-11h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;SO2;Urban;TØ,11-12h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;SO2;Urban;TØ,>12h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;Benzene;Urban;TØ,0-1h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;Benzene;Urban;TØ,1-2h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;Benzene;Urban;TØ,2-3h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;Benzene;Urban;TØ,3-4h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;Benzene;Urban;TØ,4-5h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;Benzene;Urban;TØ,5-6h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;Benzene;Urban;TØ,6-7h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;Benzene;Urban;TØ,7-8h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;Benzene;Urban;TØ,8-9h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;Benzene;Urban;TØ,9-10h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;Benzene;Urban;TØ,10-11h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;Benzene;Urban;TØ,11-12h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;Benzene;Urban;TØ,>12h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;Benzene;Urban;TØ,0-1h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;Benzene;Urban;TØ,1-2h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;Benzene;Urban;TØ,2-3h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;Benzene;Urban;TØ,3-4h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;Benzene;Urban;TØ,4-5h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;Benzene;Urban;TØ,5-6h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;Benzene;Urban;TØ,6-7h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;Benzene;Urban;TØ,7-8h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;Benzene;Urban;TØ,8-9h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;Benzene;Urban;TØ,9-10h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;Benzene;Urban;TØ,10-11h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;Benzene;Urban;TØ,11-12h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;Benzene;Urban;TØ,>12h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;PM2.5;Urban;TØ,0-1h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;PM2.5;Urban;TØ,1-2h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;PM2.5;Urban;TØ,2-3h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;PM2.5;Urban;TØ,3-4h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;PM2.5;Urban;TØ,4-5h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;PM2.5;Urban;TØ,5-6h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;PM2.5;Urban;TØ,6-7h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;PM2.5;Urban;TØ,7-8h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;PM2.5;Urban;TØ,8-9h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;PM2.5;Urban;TØ,9-10h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;PM2.5;Urban;TØ,10-11h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;PM2.5;Urban;TØ,11-12h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;PM2.5;Urban;TØ,>12h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;PM2.5;Urban;TØ,0-1h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;PM2.5;Urban;TØ,1-2h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;PM2.5;Urban;TØ,2-3h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;PM2.5;Urban;TØ,3-4h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;PM2.5;Urban;TØ,4-5h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;PM2.5;Urban;TØ,5-6h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;PM2.5;Urban;TØ,6-7h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;PM2.5;Urban;TØ,7-8h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;PM2.5;Urban;TØ,8-9h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;PM2.5;Urban;TØ,9-10h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;PM2.5;Urban;TØ,10-11h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;PM2.5;Urban;TØ,11-12h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;PM2.5;Urban;TØ,>12h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;BC (exhaust);Urban;TØ,0-1h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;BC (exhaust);Urban;TØ,1-2h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;BC (exhaust);Urban;TØ,2-3h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;BC (exhaust);Urban;TØ,3-4h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;BC (exhaust);Urban;TØ,4-5h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;BC (exhaust);Urban;TØ,5-6h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;BC (exhaust);Urban;TØ,6-7h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;BC (exhaust);Urban;TØ,7-8h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;BC (exhaust);Urban;TØ,8-9h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;BC (exhaust);Urban;TØ,9-10h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;BC (exhaust);Urban;TØ,10-11h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;BC (exhaust);Urban;TØ,11-12h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;BC (exhaust);Urban;TØ,>12h,0-1km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;BC (exhaust);Urban;TØ,0-1h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;BC (exhaust);Urban;TØ,1-2h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;BC (exhaust);Urban;TØ,2-3h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;BC (exhaust);Urban;TØ,3-4h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;BC (exhaust);Urban;TØ,4-5h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;BC (exhaust);Urban;TØ,5-6h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;BC (exhaust);Urban;TØ,6-7h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;BC (exhaust);Urban;TØ,7-8h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;BC (exhaust);Urban;TØ,8-9h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;BC (exhaust);Urban;TØ,9-10h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;BC (exhaust);Urban;TØ,10-11h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;BC (exhaust);Urban;TØ,11-12h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;BC (exhaust);Urban;TØ,>12h,1-2km;0;;;;;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CO2e;Urban;TØ,0-1h,0-1km;0;;1.121991634;;6.231704235;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CO2e;Urban;TØ,1-2h,0-1km;0;;2.177889347;;12.3141861;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CO2e;Urban;TØ,2-3h,0-1km;0;;3.253671885;;18.18378448;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CO2e;Urban;TØ,3-4h,0-1km;0;;4.448170185;;24.59296608;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CO2e;Urban;TØ,4-5h,0-1km;0;;5.654352188;;31.0150547;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CO2e;Urban;TØ,5-6h,0-1km;0;;6.910874367;;37.65198517;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CO2e;Urban;TØ,6-7h,0-1km;0;;8.167399406;;44.28894043;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CO2e;Urban;TØ,7-8h,0-1km;0;;9.423920631;;50.92586899;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CO2e;Urban;TØ,8-9h,0-1km;0;;10.68044281;;57.56281281;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CO2e;Urban;TØ,9-10h,0-1km;0;;11.9369669;;64.19974518;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CO2e;Urban;TØ,10-11h,0-1km;0;;13.19348907;;70.83668518;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CO2e;Urban;TØ,11-12h,0-1km;0;;14.45001221;;77.47361755;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CO2e;Urban;TØ,>12h,0-1km;0;;15.08430767;;80.82360077;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CO2e;Urban;TØ,0-1h,1-2km;0;;1.769385695;;9.604736328;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CO2e;Urban;TØ,1-2h,1-2km;0;;4.59964323;;24.95618629;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CO2e;Urban;TØ,2-3h,1-2km;0;;7.21982193;;38.8903656;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CO2e;Urban;TØ,3-4h,1-2km;0;;9.966424942;;53.4001236;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CO2e;Urban;TØ,4-5h,1-2km;0;;12.72656059;;67.93141174;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CO2e;Urban;TØ,5-6h,1-2km;0;;15.55468369;;82.76791382;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CO2e;Urban;TØ,6-7h,1-2km;0;;18.38280869;;97.60440063;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CO2e;Urban;TØ,7-8h,1-2km;0;;21.21093369;;112.4409332;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CO2e;Urban;TØ,8-9h,1-2km;0;;24.03905869;;127.27742;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CO2e;Urban;TØ,9-10h,1-2km;0;;26.86717987;;142.1139526;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CO2e;Urban;TØ,10-11h,1-2km;0;;29.6953125;;156.9504395;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CO2e;Urban;TØ,11-12h,1-2km;0;;32.52343369;;171.7870026;
2020ColdAverage[4.1];HGV;2020;REF D HB41;CO2e;Urban;TØ,>12h,1-2km;0;;33.95107269;;179.276062;